REG_ALUNO,SIGLA_CURS,STATUS,D_ADIMISSA,D_FINAL,D_TRANCA,D_PRELIMI,D_RETORNO,D_PROPOSTA,D_INTEGRADO,D_QUALIFICAÇÃO,D_SEMINÁRIO,D_SITUÇÃO,TOTCREDI,CONCGLOB,NOTAGLOB,COD_BANCA,NIVEL,TITUTESE,APROVADO,O_ACADEM,O_PESQ1,O_PESQ2,O_PESQ3,O_PESQ4,Observação
1.1182120090000000e+09,"ETECMS","Concluído","09/03/09 00:00:00","02/11/15 00:00:00",,,,"02/29/12 00:00:00",,"05/23/11 00:00:00",,"02/11/15 00:00:00",8.4000000000000000e+01,"A ",3.98433328e+00,,"Doutorado","""ESTUDO SOBRE A OTIMIZAÇÃO DA DIFUSIVIDADE TÉRMICA DO COBRE A PARTIR DE FILMES DE DIAMANTE CVD""","Sim",1.5768000000000000e+04,7.8932450000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1185620090000000e+09,"ETECMS","Concluído","09/03/09 00:00:00","12/15/11 00:00:00",,,,"08/16/11 00:00:00",,,,"12/15/11 00:00:00",3.6000000000000000e+01,"A ",3.93433332e+00,,"Mestrado","“FILMES DE DIAMANTE NANO/ULTRANANOCRISTALINOS DOPADOS COM BORO: PROPRIEDADES MORFOLÓGICAS, ESTRUTURAIS E ELETROQUÍMICAS”","Sim",1.5768000000000000e+04,1.5680000000000000e+03,2.4587900000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
1.1228320090000000e+09,"ISO","Concluído","09/03/09 00:00:00",,,,,,,,,,1.0000000000000000e+01,"A-",3.58100009e+00,,"Isolado",,"Sim",8.4751000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1219420090000000e+09,"ISO","Concluído","09/03/09 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",8.4751000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1343320100000000e+09,"CST","Desistiu","03/01/10 00:00:00",,,,,"12/20/11 00:00:00",,"05/27/11 00:00:00",,"11/20/14 00:00:00",4.7000000000000000e+01,"A-",3.68099999e+00,,"Doutorado",,"Sim",5.6316000000000000e+04,8.6487000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"Regimento 2013. Regimento 2014."
1.0556220100000000e+09,"GESATM","Concluído","06/01/10 00:00:00","02/25/15 00:00:00",,,,"05/29/12 00:00:00",,"10/27/11 00:00:00",,"02/25/15 00:00:00",7.5000000000000000e+01,"A ",4.00099993e+00,,"Doutorado","""PARAMETRIZAÇÃO DA EMISSÃO DE METANO NA INTERFACE ÁGUA-ATMOSFERA EM HIDRELÉTRICAS""","Sim",2.8460000000000000e+04,3.9594000000000000e+04,9.4233152000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,
1.3491020150000000e+09,"GES","Ativo","06/08/15 00:00:00",,,,,,,,,,2.4000000000000000e+01,"A-",3.53999996e+00,,"Mestrado",,"Sim",9.8736000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.5476201500000000e+08,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,1.2000000000000000e+01,"A ",3.90000010e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3512720150000000e+09,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B+",3.30099988e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3064820150000000e+09,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3510020150000000e+09,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3508920150000000e+09,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3507020150000000e+09,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,8.0000000000000000e+00,"A+",4.09999990e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3506220150000000e+09,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"C-",1.70100009e+00,,"Isolado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3505420150000000e+09,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3504620150000000e+09,"ISO","Ativo","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3423620150000000e+09,"ISO","Concluído","02/26/15 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A-",3.65100002e+00,,"Isolado",,"Sim",7.5094000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3417120150000000e+09,"ISO","Concluído","02/26/15 00:00:00",,,,,,,,,,3.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",7.5094000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3440620150000000e+09,"ISO","Ativo","02/26/15 00:00:00",,,,,,,,,,3.0000000000000000e+00,"D",1.50000000e+00,,"Isolado",,"Não",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3439220150000000e+09,"ISO","Concluído","02/26/15 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3438420150000000e+09,"ISO","Ativo","02/26/15 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A-",3.75000000e+00,,"Isolado",,"Sim",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3437620150000000e+09,"ISO","Ativo","02/26/15 00:00:00",,,,,,,,,,7.0000000000000000e+00,"B+",3.29999995e+00,,"Isolado",,"Sim",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3436820150000000e+09,"ISO","Ativo","02/26/15 00:00:00",,,,,,,,,,1.1000000000000000e+01,"A-",3.66000009e+00,,"Isolado",,"Sim",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3434120150000000e+09,"ISO","Concluído","02/26/15 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3529120150000000e+09,"ISO","Ativo","09/14/15 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",0.00000000e+00,,"Isolado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0995920110000000e+09,"GESAST","Concluído","03/01/11 00:00:00","02/24/15 00:00:00",,,,"06/03/13 00:00:00",,"10/30/12 00:00:00",,"02/24/15 00:00:00",9.9000000000000000e+01,"B+",3.15814281e+00,,"Doutorado","""HILDCAA-RELATED EFFECTS RECORDED IN MIDDLE-LOW LATITUDE MAGNETOMETERS""","Sim",2.8460000000000000e+04,3.0090000000000000e+04,1.3256980000000000e+06,6.7504000000000000e+04,0.0000000000000000e+00,
1.3503820150000000e+09,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.4617201500000000e+08,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,2.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",2.3652365666000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3520820150000000e+09,"ISO","Concluído","06/08/15 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B ",3.00099993e+00,,"Isolado",,"Sim",7.5094000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3335320150000000e+09,"ETECSE","Ativo","02/26/15 00:00:00",,,,,,,"06/02/16 00:00:00",,,4.8000000000000000e+01,"A-",3.56999993e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,2.3658589600000000e+08,2.5888000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.3313820150000000e+09,"CAP","Ativo","02/26/15 00:00:00",,,,,"05/31/16 00:00:00",,,,,2.7000000000000000e+01,"A-",3.69000006e+00,,"Mestrado",,"Sim",6.9051000000000000e+04,6.9051000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1837020150000000e+09,"MET","Ativo","02/26/15 00:00:00",,,,,,,"06/03/16 00:00:00",,,3.2000000000000000e+01,"A ",4.00000000e+00,,"Doutorado",,"Sim",2.3652365666000000e+10,9.5258493849000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.3523220150000000e+09,"ETECMC","Ativo","09/14/15 00:00:00",,,,,,,,,,3.5000000000000000e+01,"A ",4.09000015e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1154620090000000e+09,"ISO","Concluído","06/01/09 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",2.0969806672000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.8531197900000000e+08,"ANS","Concluído","03/06/79 00:00:00","10/14/82 00:00:00",,,,,,,,"10/14/82 00:00:00",3.8000000000000000e+01,"B+",3.18988895e+00,,"Mestrado","""UM MODELO DE PRODUTIVIDADE DO MILHO PARA ESTADO DE SÃO PAULO""","Sim",5.4785969690000000e+09,7.3830000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1234820100000000e+09,"ETECMC","Concluído","01/25/10 00:00:00","02/28/12 00:00:00",,,,"07/14/11 00:00:00",,,,"02/28/12 00:00:00",3.9000000000000000e+01,"A-",3.51211119e+00,,"Mestrado","“ESTUDO TEÓRICO E EXPERIMENTAL DA CONDUTIVIDADE TÉRMICA EFETIVA DE PLACAS DE CIRCUITO IMPRESSO PARA APLICAÇÕES ESPACIAIS”","Sim",1.5768000000000000e+04,2.5425728875000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1235620100000000e+09,"ETECMC","Desistiu","01/25/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1237220100000000e+09,"ETECMC","Desligado","01/25/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1239920100000000e+09,"ETECMC","Desligado","01/25/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1156220090000000e+09,"ISO","Concluído","06/01/09 00:00:00",,,,,,,,,,3.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",2.0969806672000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.5060201000000000e+08,"CAP","Concluído","03/01/10 00:00:00","02/04/14 00:00:00",,,,"09/27/11 00:00:00",,"06/21/11 00:00:00",,"02/04/14 00:00:00",9.6000000000000000e+01,"A-",3.45814276e+00,,"Doutorado","""KNOWLEDGE MANAGEMENT APPLIED TO SOFTWARE TESTING: AN ONTOLOGY BASED FRAMEWORK""","Sim",8.4751000000000000e+04,1.0000000000000000e+00,2.3658996990000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,
1.1244520100000000e+09,"CAP","Desistiu","06/01/10 00:00:00",,,,,"08/22/12 00:00:00",,"09/16/11 00:00:00",,"06/16/15 00:00:00",5.5000000000000000e+01,"A ",3.87137032e+00,,"Doutorado",,"Sim",8.4751000000000000e+04,7.9499000000000000e+04,3.7060000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,"Regimento Geral aprovado em 23/12/2011."
1.1243720100000000e+09,"CAP","Concluído","03/01/10 00:00:00","06/24/14 00:00:00",,,,"09/27/11 00:00:00",,"06/27/11 00:00:00",,"06/24/14 00:00:00",9.8000000000000000e+01,"A-",3.55655551e+00,,"Doutorado","""DETECÇÃO DA SINCRONIZAÇÃO DE FASE EM SISTEMAS CAÓTICOS POR MEIO DA TRANSFORMADA WAVELET COMPLEXA DUAL-TREE""","Sim",8.4751000000000000e+04,6.9051000000000000e+04,1.3256980000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
8.6398200600000000e+08,"GESAST","Concluído","03/02/06 00:00:00","04/07/09 00:00:00",,,,"12/14/07 00:00:00",,,,"04/07/09 00:00:00",3.7000000000000000e+01,"B+",3.43433332e+00,,"Mestrado","“MODELO IONOSFÉRICO REGIONAL PARAMETRIZADO”","Sim",5.1551000000000000e+04,2.8495000000000000e+04,5.1551000000000000e+04,1.4650000000000000e+03,0.0000000000000000e+00,
8.4549201000000000e+08,"ETEPCP","Concluído","03/01/10 00:00:00","06/25/15 00:00:00",,,,"12/18/12 00:00:00",,"06/06/12 00:00:00",,"06/25/15 00:00:00",8.5000000000000000e+01,"A-",3.68000007e+00,,"Doutorado","""COMPUTATIONAL ANALYSIS OF THE AEROTHERMODYNAMIC EFFECTS IN A REENTRY VEHICLE WITH SURFACE DISCONTINUITY LIKE A COMBINED GAP/STEP""","Sim",1.5768000000000000e+04,1.3156000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1245320100000000e+09,"ETEPCP","Concluído","03/01/10 00:00:00","11/25/15 00:00:00",,,,"05/23/13 00:00:00",,"02/15/13 00:00:00",,"11/25/15 00:00:00",8.8000000000000000e+01,"A-",3.56999993e+00,,"Doutorado","""ESTUDO DE CHAMA PRÉ-MISTURADA ESTRATIFICADA USANDO MODELO DE ENRUGAMENTO DE SUPERFÍCIE DE CHAMA COM LIMITE DE EXTINÇÃO""","Sim",1.5768000000000000e+04,2.5648978900000000e+08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1256920100000000e+09,"ETEPCP","Concluído","03/01/10 00:00:00","06/01/12 00:00:00",,,,"06/02/11 00:00:00",,,"12/12/11 00:00:00","06/01/12 00:00:00",3.6000000000000000e+01,"A-",3.58850002e+00,,"Mestrado","""ESTUDO DA INFLUÊNCIA DO ATRASO NA DETECÇÃO DA FLUORESCÊNCIA INDUZIDA POR LASER SOBRE A DETERMINAÇÃO DA TEMPERATURA""","Sim",1.5768000000000000e+04,5.5943373853000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1254220100000000e+09,"ETEPCP","Desligado","03/01/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1253420100000000e+09,"ETEPCP","Desistiu","03/01/10 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Mestrado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2753120130000000e+09,"SER","Desistiu","06/03/13 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,1.0227000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2828720130000000e+09,"CAP","Ativo","06/03/13 00:00:00",,,,,,,"08/18/14 00:00:00",,,5.8000000000000000e+01,"A ",3.97000003e+00,,"Doutorado",,"Sim",4.4606728800000000e+09,6.9051000000000000e+04,2.9439217855000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
1.2829520130000000e+09,"SER","Ativo","06/03/13 00:00:00",,,,,"09/11/15 00:00:00",,"06/02/15 00:00:00",,,5.2000000000000000e+01,"A-",3.48000002e+00,,"Doutorado",,"Sim",1.0227000000000000e+04,6.1069000000000000e+04,3.2569890000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
1.0232620130000000e+09,"SER","Ativo","06/03/13 00:00:00",,,,,"04/02/15 00:00:00",,"09/10/14 00:00:00",,,5.2000000000000000e+01,"A-",3.70000005e+00,,"Doutorado",,"Sim",1.0227000000000000e+04,2.2211112220000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0022620130000000e+09,"ETECMC","Ativo","06/03/13 00:00:00",,,,,"06/02/15 00:00:00",,"11/11/14 00:00:00",,,7.3000000000000000e+01,"A-",3.70000005e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,9.3017000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2834120130000000e+09,"ISO","Concluído","06/03/13 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A-",3.60099983e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.0595320080000000e+09,"CAP","Concluído","03/03/08 00:00:00","02/04/11 00:00:00",,,,"09/04/09 00:00:00",,,,"02/04/11 00:00:00",3.6000000000000000e+01,"A-",3.77600002e+00,,"Mestrado","""ESPAÇOS TOBLERIANOS COMPLETOS: RECUPERANDO AS VISÕES DE TOBLER PARA A REPRESENTAÇÃO DOS ESPAÇOS DE FLUXOS NA ANÁLISE GEOGRÁFICA""","Sim",8.4751000000000000e+04,6.1069000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1874520110000000e+09,"ETECSE","Desligado","03/01/11 00:00:00",,,,,,,,,"10/31/11 00:00:00",4.4000000000000000e+01,"C+",2.28433323e+00,,"Doutorado",,"Não",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"Desligado pelo conceito global ao final do 2º período de 2011."
1.0022620110000000e+09,"ETECSE","Desistiu","06/01/11 00:00:00",,,,,,,,,"11/05/12 00:00:00",4.8000000000000000e+01,"A-",3.70099998e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"Regimento do curso de 09/12/2011."
1.0769720110000000e+09,"ETECSE","Concluído","03/01/11 00:00:00","12/18/14 00:00:00",,"06/03/14 00:00:00",,"09/21/12 00:00:00",,"08/06/12 00:00:00",,"12/18/14 00:00:00",8.4000000000000000e+01,"A ",4.03433323e+00,,"Doutorado","""HYBRID FUML: A HYBRID SYNCHRONOUS LANGUAGE""","Sim",1.5768000000000000e+04,6.3880000000000000e+03,1.1223344000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,
1.0679820110000000e+09,"ETECSE","Ativo","03/01/11 00:00:00",,,"05/23/16 00:00:00",,"05/31/13 00:00:00",,"05/25/12 00:00:00",,,5.2000000000000000e+01,"A-",3.73000002e+00,,"Doutorado",,"Sim",1.5768000000000000e+04,9.3017000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2603920120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,3.0000000000000000e+00,"B+",3.30099988e+00,,"Isolado",,"Sim",1.2569300000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2601220120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,0.0000000000000000e+00,,,,"Isolado",,"Sim",1.2569300000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1234820120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,1.1000000000000000e+01,"A ",3.99190903e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1365420120000000e+09,"ISO","Ativo","09/03/12 00:00:00",,,,,,,,,,1.4000000000000000e+01,"A+",4.09999990e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2607120120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,1.6000000000000000e+01,"A-",3.50099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.9684201200000000e+08,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2614420120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2613620120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"A ",4.00099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2606320120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,4.0000000000000000e+00,"B+",3.30099988e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2605520120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,1.2000000000000000e+01,"B+",3.33433342e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2619520120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,3.0000000000000000e+00,"B+",3.30099988e+00,,"Isolado",,"Sim",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.2409201200000000e+08,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.2618720120000000e+09,"ISO","Concluído","09/03/12 00:00:00",,,,,,,,,,9.0000000000000000e+00,"B-",2.76766658e+00,,"Isolado",,"Sim",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1672620120000000e+09,"GESATM","Ativo","09/03/12 00:00:00",,,,,"06/06/14 00:00:00",,"08/20/13 00:00:00",,,3.2000000000000000e+01,"A ",4.00000000e+00,,"Doutorado",,"Sim",6.7474000000000000e+04,9.5427000000000000e+04,5.7495000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
1.1084120090000000e+09,"ISO","Desistiu","03/02/09 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Isolado",,,3.5265000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
1.1200320090000000e+09,"ISO","Concluído","09/03/09 00:00:00",,,,,,,,,,7.0000000000000000e+00,"B+",3.44385719e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.3378200900000000e+08,"ISO","Concluído","09/03/09 00:00:00",,,,,,,,,,8.0000000000000000e+00,"A-",3.50099993e+00,,"Isolado",,"Sim",1.5768000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
